Table	Head	Target	Result	Convers
1	5	35	35.46061	1
1	6	2.8	3.439801	1
1	6	4	4.349801	1
1	6	5	5.0554	1
1	6	8	8.148001	1
1	6	11	11.102	1
1	6	15	15.0962	1
1	6	20	20.2356	1
1	6	25	25.1608	1
1	6	30	30.3044	1
1	6	35	35.4438	1
1	7	2.8	3.351601	1
1	7	4	4.478601	1
1	7	5	5.110002	1
1	7	8	8.1732	1
1	7	11	11.1804	1
1	7	15	15.2026	1
1	7	20	20.2216	1
1	7	25	25.277	1
1	7	30	30.0846	1
1	7	35	35.3724	1
0	0	2.8	3.9788	1
0	0	4	5.033	1
0	0	5	5.8632	1
0	0	8	8.512002	1
0	0	11	11.2994	1
0	0	15	15.3594	1
0	0	20	20.5352	1
0	0	25	25.2448	1
0	0	30	30.2106	1
0	0	35	35.728	1
0	1	2.8	3.4076	1
0	1	4	4.3008	1
0	1	5	5.230401	1
0	1	8	8.128401	1
0	1	11	10.9788	1
0	1	15	14.959	1
0	1	20	20.0956	1
0	1	25	24.9746	1
0	1	30	30.0006	1
0	1	35	35.3248	1
0	2	2.8	2.5606	1
0	2	4	3.8164	1
0	2	5	5.062399	1
0	2	8	7.9254	1
0	2	11	10.955	1
0	2	15	14.8862	1
0	2	20	20.0452	1
0	2	25	25.1776	1
0	2	30	30.352	1
0	2	35	35.4662	1
0	3	2.8	3.582601	1
0	3	4	4.488401	1
0	3	5	5.355	1
0	3	8	8.072399	1
0	3	11	11.3036	1
0	3	15	15.2054	1
0	3	20	20.3476	1
0	3	25	25.4072	1
0	3	30	30.5998	1
0	3	35	35.735	1
0	4	2.8	3.598001	1
0	4	4	4.3036	1
0	4	5	5.418	1
0	4	8	8.367801	1
0	4	11	11.4604	1
0	4	15	15.4252	1
0	4	20	20.4232	1
0	4	25	25.5402	1
0	4	30	30.8392	1
0	4	35	35.8288	1
0	5	2.8	3.8514	1
0	5	4	4.547201	1
0	5	5	5.537	1
0	5	8	8.411201	1
0	5	11	11.6452	1
0	5	15	15.2068	1
0	5	20	20.2594	1
0	5	25	25.4422	1
0	5	30	30.3058	1
0	5	35	35.679	1
0	6	2.8	3.582601	1
0	6	4	4.447801	1
0	6	5	5.229001	1
0	6	8	8.318801	1
0	6	11	11.1944	1
0	6	15	15.1452	1
0	6	20	20.1376	1
0	6	25	25.3848	1
0	6	30	30.0986	1
0	6	35	35.35981	1
0	7	2.8	3.368401	1
0	7	4	4.2924	1
0	7	5	5.173001	1
0	7	8	8.026199	1
0	7	11	11.1692	1
0	7	15	15.2138	1
0	7	20	20.489	1
0	7	25	25.5556	1
0	7	30	30.7832	1
0	7	35	35.9464	1
1	0	2.8	3.378201	1
1	0	4	4.2322	1
1	0	5	4.9616	1
1	0	8	7.9212	1
1	0	11	11.0208	1
1	0	15	15.001	1
1	0	20	20.1572	1
1	0	25	25.0278	1
1	0	30	30.1448	1
1	0	35	35.3248	1
1	1	2.8	3.388	1
1	1	4	4.456201	1
1	1	5	5.166001	1
1	1	8	8.118601	1
1	1	11	11.1874	1
1	1	15	15.2432	1
1	1	20	20.1964	1
1	1	25	25.3498	1
1	1	30	30.3702	1
1	1	35	35.5054	1
1	2	2.8	3.451001	1
1	2	4	4.0852	1
1	2	5	5.4894	1
1	2	8	8.2166	1
1	2	11	11.0908	1
1	2	15	15.1438	1
1	2	20	20.1908	1
1	2	25	25.039	1
1	2	30	30.2372	1
1	2	35	35.3528	1
1	3	2.8	3.4132	1
1	3	4	4.2574	1
1	3	5	5.202401	1
1	3	8	8.159201	1
1	3	11	11.242	1
1	3	15	15.1704	1
1	3	20	20.3252	1
1	3	25	25.3988	1
1	3	30	30.71741	1
1	3	35	35.56981	1
1	4	2.8	3.2228	1
1	4	4	4.340001	1
1	4	5	5.181401	1
1	4	8	8.103201	1
1	4	11	11.1482	1
1	4	15	15.1158	1
1	4	20	20.1348	1
1	4	25	25.1104	1
1	4	30	30.3968	1
1	4	35	35.58241	1
1	5	2.8	3.3922	1
1	5	4	4.404401	1
1	5	5	5.262601	1
1	5	8	8.1788	1
1	5	11	11.1692	1
1	5	15	15.1438	1
1	5	20	20.1306	1
1	5	25	25.3106	1
1	5	30	30.464	1
1	5	35	35.5558	1
1	6	2.8	3.449601	1
1	6	4	4.298	1
1	6	5	5.108602	1
1	6	8	8.073802	1
1	6	11	11.1062	1
1	6	15	15.1872	1
1	6	20	20.16	1
1	6	25	25.2546	1
1	6	30	30.4136	1
1	6	35	35.4452	1
1	7	2.8	3.445401	1
1	7	4	4.372201	1
1	7	5	5.202401	1
1	7	8	8.192799	1
1	7	11	11.0446	1
1	7	15	15.2838	1
1	7	20	20.3336	1
1	7	25	25.2154	1
1	7	30	30.31	1
1	7	35	35.5572	1
0	0	2.8	3.9536	1
0	0	4	4.8314	1
0	0	5	5.520201	1
0	0	8	8.401401	1
0	0	11	11.3554	1
0	0	15	15.1956	1
0	0	20	20.4736	1
0	0	25	25.3708	1
0	0	30	30.4696	1
0	0	35	35.6132	1
0	1	2.8	3.395001	1
0	1	4	4.354001	1
0	1	5	5.091802	1
0	1	8	7.9478	1
0	1	11	10.9942	1
0	1	15	14.9926	1
0	1	20	20.0872	1
0	1	25	25.193	1
0	1	30	30.23441	1
0	1	35	35.3318	1
0	2	2.8	2.4206	1
0	2	4	3.878	1
0	2	5	4.991	1
0	2	8	7.9534	1
0	2	11	10.9774	1
0	2	15	14.9128	1
0	2	20	20.0102	1
0	2	25	25.2238	1
0	2	30	30.3422	1
0	2	35	35.3094	1
0	3	2.8	3.654001	1
0	3	4	4.424001	1
0	3	5	5.4124	1
0	3	8	8.153602	1
0	3	11	11.2308	1
0	3	15	15.2502	1
0	3	20	20.3868	1
0	3	25	25.4758	1
0	3	30	30.513	1
0	3	35	35.70981	1
0	4	2.8	3.3866	1
0	4	4	4.354001	1
0	4	5	5.4124	1
0	4	8	8.384601	1
0	4	11	11.4086	1
0	4	15	15.3804	1
0	4	20	20.4512	1
0	4	25	25.6494	1
0	4	30	30.8392	1
0	4	35	35.9758	1
0	5	2.8	3.7324	1
0	5	4	4.432401	1
0	5	5	5.528601	1
0	5	8	8.4238	1
0	5	11	11.6144	1
0	5	15	15.232	1
0	5	20	20.2636	1
0	5	25	25.1594	1
0	5	30	30.5718	1
0	5	35	35.378	1
0	6	2.8	3.3936	1
0	6	4	4.382001	1
0	6	5	5.283601	1
0	6	8	8.309001	1
0	6	11	11.2742	1
0	6	15	15.1984	1
0	6	20	20.2202	1
0	6	25	25.312	1
0	6	30	30.2288	1
0	6	35	35.3626	1
0	7	2.8	3.347401	1
0	7	4	4.354001	1
0	7	5	5.325601	1
0	7	8	8.099	1
0	7	11	11.1608	1
0	7	15	15.169	1
0	7	20	20.3336	1
0	7	25	25.3246	1
0	7	30	30.6866	1
0	7	35	35.8176	1
1	0	2.8	3.4538	1
1	0	4	4.2672	1
1	0	5	4.9168	1
1	0	8	8.030399	1
1	0	11	10.9396	1
1	0	15	15.0696	1
1	0	20	20.1404	1
1	0	25	25.116	1
1	0	30	30.177	1
1	0	35	35.6188	1
1	1	2.8	3.445401	1
1	1	4	4.400201	1
1	1	5	5.150601	1
1	1	8	8.023399	1
1	1	11	11.0516	1
1	1	15	15.2404	1
1	1	20	20.1726	1
1	1	25	25.2	1
1	1	30	30.5088	1
1	1	35	35.53201	1
1	2	2.8	3.571401	1
1	2	4	4.282599	1
1	2	5	5.269601	1
1	2	8	8.2348	1
1	2	11	11.207	1
1	2	15	15.1312	1
1	2	20	20.027	1
1	2	25	25.3512	1
1	2	30	30.2344	1
1	2	35	35.161	1
1	3	2.8	3.4986	1
1	3	4	4.383401	1
1	3	5	5.100202	1
1	3	8	8.125599	1
1	3	11	11.1174	1
1	3	15	15.1606	1
1	3	20	20.3224	1
1	3	25	25.2924	1
1	3	30	30.464	1
1	3	35	35.59081	1
1	4	2.8	3.3082	1
1	4	4	4.424001	1
1	4	5	5.177201	1
1	4	8	8.132599	1
1	4	11	11.109	1
1	4	15	15.0654	1
1	4	20	20.1264	1
1	4	25	25.4184	1
1	4	30	30.1938	1
1	4	35	35.7574	1
1	5	2.8	3.318	1
1	5	4	4.405801	1
1	5	5	5.234601	1
1	5	8	8.115801	1
1	5	11	11.2126	1
1	5	15	15.225	1
1	5	20	19.8884	1
1	5	25	25.1622	1
1	5	30	30.4486	1
1	5	35	35.49419	1
1	6	2.8	3.444	1
1	6	4	4.394601	1
1	6	5	5.125401	1
1	6	8	8.0416	1
1	6	11	11.0544	1
1	6	15	15.1144	1
1	6	20	20.1544	1
1	6	25	25.1678	1
1	6	30	30.4556	1
1	6	35	35.4564	1
1	7	2.8	3.477601	1
1	7	4	4.411401	1
1	7	5	5.160401	1
1	7	8	8.292201	1
1	7	11	11.1538	1
1	7	15	15.0766	1
1	7	20	20.3252	1
1	7	25	25.2616	1
1	7	30	30.3534	1
1	7	35	35.53341	1
0	0	2.8	4.188799	1
0	0	4	4.934999	1
0	0	5	5.989199	1
0	0	8	8.636601	1
0	0	11	11.487	1
0	0	15	15.4714	1
0	0	20	20.6626	1
0	0	25	25.599	1
0	0	30	30.6068	1
0	0	35	35.8078	1
0	1	2.8	3.382401	1
0	1	4	4.361001	1
0	1	5	5.195401	1
0	1	8	8.1214	1
0	1	11	11.0348	1
0	1	15	14.98	1
0	1	20	19.9752	1
0	1	25	24.913	1
0	1	30	29.8396	1
0	1	35	35.1358	1
0	2	2.8	2.5774	1
0	2	4	4.0278	1
0	2	5	4.951799	1
0	2	8	7.91	1
0	2	11	11.0404	1
0	2	15	14.9856	1
0	2	20	19.9052	1
0	2	25	25.2252	1
0	2	30	30.212	1
0	2	35	35.3066	1
0	3	2.8	3.78	1
0	3	4	4.435201	1
0	3	5	5.4572	1
0	3	8	8.259999	1
0	3	11	11.2742	1
0	3	15	15.1802	1
0	3	20	20.3602	1
0	3	25	25.445	1
0	3	30	30.6152	1
0	3	35	35.7266	1
0	4	2.8	3.578401	1
0	4	4	4.508001	1
0	4	5	5.397	1
0	4	8	8.215199	1
0	4	11	11.354	1
0	4	15	15.358	1
0	4	20	20.6038	1
0	4	25	25.6942	1
0	4	30	30.8798	1
0	4	35	35.7868	1
0	5	2.8	3.8206	1
0	5	4	4.488401	1
0	5	5	5.558	1
0	5	8	8.474201	1
0	5	11	11.711	1
0	5	15	15.2194	1
0	5	20	20.3196	1
0	5	25	25.3372	1
0	5	30	30.1476	1
0	5	35	34.0508	1
0	6	2.8	3.560201	1
0	6	4	4.533201	1
0	6	5	5.278001	1
0	6	8	8.181602	1
0	6	11	11.165	1
0	6	15	15.1242	1
0	6	20	20.2034	1
0	6	25	25.4198	1
0	6	30	30.3198	1
0	6	35	35.6482	1
0	7	2.8	3.2214	1
0	7	4	4.2266	1
0	7	5	5.044199	1
0	7	8	8.1592	1
0	7	11	11.1146	1
0	7	15	15.1508	1
0	7	20	20.3938	1
0	7	25	25.3778	1
0	7	30	30.422	1
0	7	35	35.7616	1
1	0	2.8	3.5028	1
1	0	4	4.2042	1
1	0	5	5.084801	1
1	0	8	7.9842	1
1	0	11	10.9592	1
1	0	15	14.8946	1
1	0	20	20.1152	1
1	0	25	25.0488	1
1	0	30	30.044	1
1	0	35	35.48299	1
1	1	2.8	3.5056	1
1	1	4	4.473001	1
1	1	5	5.216401	1
1	1	8	8.037399	1
1	1	11	11.1314	1
1	1	15	15.1914	1
1	1	20	20.2664	1
1	1	25	25.389	1
1	1	30	30.3548	1
1	1	35	35.4004	1
1	2	2.8	3.4286	1
1	2	4	4.2098	1
1	2	5	5.210801	1
1	2	8	8.2054	1
1	2	11	11.249	1
1	2	15	15.1396	1
1	2	20	20.1432	1
1	2	25	25.5766	1
1	2	30	29.6016	1
1	2	35	35.52221	1
1	3	2.8	3.3992	1
1	3	4	4.276999	1
1	3	5	5.258401	1
1	3	8	8.225	1
1	3	11	11.2378	1
1	3	15	15.1004	1
1	3	20	20.4204	1
1	3	25	25.1664	1
1	3	30	30.4108	1
1	3	35	35.3584	1
1	4	2.8	3.0814	1
1	4	4	4.321801	1
1	4	5	5.234601	1
1	4	8	8.065401	1
1	4	11	11.0908	1
1	4	15	15.1088	1
1	4	20	20.1488	1
1	4	25	25.494	1
1	4	30	30.457	1
1	4	35	35.4886	1
1	5	2.8	3.369801	1
1	5	4	4.414201	1
1	5	5	5.222001	1
1	5	8	8.128402	1
1	5	11	11.109	1
1	5	15	15.1942	1
1	5	20	20.1992	1
1	5	25	25.2182	1
1	5	30	30.4556	1
1	5	35	35.728	1
1	6	2.8	3.459401	1
1	6	4	4.372201	1
1	6	5	5.070802	1
1	6	8	8.078001	1
1	6	11	11.1076	1
1	6	15	15.0696	1
1	6	20	20.1096	1
1	6	25	25.2056	1
1	6	30	30.3086	1
1	6	35	35.4844	1
1	7	2.8	3.395	1
1	7	4	4.439401	1
1	7	5	5.160401	1
1	7	8	8.136801	1
1	7	11	11.1426	1
1	7	15	15.155	1
1	7	20	20.2538	1
1	7	25	25.3176	1
1	7	30	30.17141	1
1	7	35	35.4802	1
0	0	2.8	4.188799	1
0	0	4	5.0064	1
0	0	5	5.956999	1
0	0	8	8.660401	1
0	0	11	11.557	1
0	0	15	15.3272	1
0	0	20	20.6584	1
0	0	25	25.2252	1
0	0	30	30.723	1
0	0	35	35.8582	1
0	1	2.8	3.563001	1
0	1	4	4.326001	1
0	1	5	5.161801	1
0	1	8	8.113001	1
0	1	11	11.1314	1
0	1	15	15.0108	1
0	1	20	20.0872	1
0	1	25	25.1118	1
0	1	30	29.8942	1
0	1	35	35.322	1
0	2	2.8	2.4528	1
0	2	4	3.927	1
0	2	5	4.907	1
0	2	8	7.825999	1
0	2	11	10.913	1
0	2	15	14.8722	1
0	2	20	20.0046	1
0	2	25	25.2322	1
0	2	30	30.0384	1
0	2	35	35.3696	1
0	3	2.8	3.7352	1
0	3	4	4.414201	1
0	3	5	5.345201	1
0	3	8	8.1872	1
0	3	11	11.1636	1
0	3	15	15.2782	1
0	3	20	20.2748	1
0	3	25	25.3638	1
0	3	30	30.4514	1
0	3	35	35.847	1
0	4	2.8	3.571401	1
0	4	4	4.4996	1
0	4	5	5.46	1
0	4	8	8.342601	1
0	4	11	11.4086	1
0	4	15	15.4742	1
0	4	20	20.5884	1
0	4	25	25.7432	1
0	4	30	30.947	1
0	4	35	35.9142	1
0	5	2.8	3.8556	1
0	5	4	4.552801	1
0	5	5	5.560801	1
0	5	8	8.4294	1
0	5	11	11.5864	1
0	5	15	15.3034	1
0	5	20	20.2916	1
0	5	25	25.1706	1
0	5	30	30.3548	1
0	5	35	35.7532	1
0	6	2.8	3.521	1
0	6	4	4.398801	1
0	6	5	5.310201	1
0	6	8	8.2278	1
0	6	11	11.2042	1
0	6	15	15.1172	1
0	6	20	20.1838	1
0	6	25	25.228	1
0	6	30	30.2694	1
0	6	35	35.54041	1
0	7	2.8	3.4258	1
0	7	4	4.2644	1
0	7	5	5.041399	1
0	7	8	8.0724	1
0	7	11	11.1454	1
0	7	15	15.0794	1
0	7	20	20.2888	1
0	7	25	25.2602	1
0	7	30	30.34501	1
0	7	35	35.406	1
1	0	2.8	3.491601	1
1	0	4	4.351201	1
1	0	5	4.984	1
1	0	8	8.005199	1
1	0	11	10.9592	1
1	0	15	15.0136	1
1	0	20	20.0116	1
1	0	25	25.1524	1
1	0	30	30.2876	1
1	0	35	35.4466	1
1	1	2.8	3.479001	1
1	1	4	4.501	1
1	1	5	5.222001	1
1	1	8	8.103201	1
1	1	11	11.0936	1
1	1	15	15.1704	1
1	1	20	20.23	1
1	1	25	25.3834	1
1	1	30	30.457	1
1	1	35	35.4396	1
1	2	2.8	3.514	1
1	2	4	4.278399	1
1	2	5	5.269601	1
1	2	8	8.503602	1
1	2	11	11.0166	1
1	2	15	15.1676	1
1	2	20	20.2552	1
1	2	25	25.3792	1
1	2	30	30.2316	1
1	2	35	35.6608	1
1	3	2.8	3.472	1
1	3	4	4.359601	1
1	3	5	5.293401	1
1	3	8	8.253	1
1	3	11	11.1342	1
1	3	15	15.1956	1
1	3	20	20.356	1
1	3	25	25.2574	1
1	3	30	30.4374	1
1	3	35	35.6132	1
1	4	2.8	3.437001	1
1	4	4	4.376401	1
1	4	5	5.126801	1
1	4	8	8.128401	1
1	4	11	11.137	1
1	4	15	14.9982	1
1	4	20	20.2776	1
1	4	25	25.1328	1
1	4	30	30.4542	1
1	4	35	35.4298	1
1	5	2.8	3.4986	1
1	5	4	4.382	1
1	5	5	5.308801	1
1	5	8	8.191401	1
1	5	11	11.158	1
1	5	15	15.2264	1
1	5	20	20.1712	1
1	5	25	25.2056	1
1	5	30	30.562	1
1	5	35	35.5334	1
1	6	2.8	3.445401	1
1	6	4	4.334401	1
1	6	5	5.132401	1
1	6	8	8.030399	1
1	6	11	11.2042	1
1	6	15	15.1984	1
1	6	20	20.216	1
1	6	25	25.2392	1
1	6	30	30.28201	1
1	6	35	35.4998	1
1	7	2.8	3.423	1
1	7	4	4.422601	1
1	7	5	5.254201	1
1	7	8	8.222199	1
1	7	11	10.9858	1
1	7	15	15.2012	1
1	7	20	20.3504	1
1	7	25	25.3848	1
1	7	30	30.3744	1
1	7	35	35.427	1
0	0	2.8	3.8738	1
0	0	4	4.951799	1
0	0	5	5.679801	1
0	0	8	8.386001	1
0	0	11	11.403	1
0	0	15	15.3888	1
0	0	20	20.573	1
0	0	25	25.375	1
0	0	30	30.422	1
0	0	35	35.7686	1
0	1	2.8	3.458001	1
0	1	4	4.358201	1
0	1	5	5.203801	1
0	1	8	8.0948	1
0	1	11	11.1006	1
0	1	15	15.12	1
0	1	20	20.0396	1
0	1	25	25.1468	1
0	1	30	30.2358	1
0	1	35	35.4788	1
0	2	2.8	2.359	1
0	2	4	3.913	1
0	2	5	4.961599	1
0	2	8	7.767199	1
0	2	11	10.948	1
0	2	15	14.8288	1
0	2	20	19.8282	1
0	2	25	25.1356	1
0	2	30	30.3772	1
0	2	35	35.43539	1
0	3	2.8	3.588201	1
0	3	4	4.375001	1
0	3	5	5.353601	1
0	3	8	8.157801	1
0	3	11	11.3218	1
0	3	15	15.3426	1
0	3	20	20.4484	1
0	3	25	25.291	1
0	3	30	30.5032	1
0	3	35	35.784	1
0	4	2.8	3.535001	1
0	4	4	4.524801	1
0	4	5	5.4642	1
0	4	8	8.314601	1
0	4	11	11.3358	1
0	4	15	15.3076	1
0	4	20	20.58	1
0	4	25	25.6046	1
0	4	30	30.9008	1
0	4	35	35.854	1
0	5	2.8	3.8052	1
0	5	4	4.5962	1
0	5	5	5.6168	1
0	5	8	8.520402	1
0	5	11	11.6732	1
0	5	15	15.3356	1
0	5	20	20.2986	1
0	5	25	25.3218	1
0	5	30	30.3646	1
0	5	35	35.644	1
0	6	2.8	3.577001	1
0	6	4	4.502401	1
0	6	5	5.289201	1
0	6	8	8.155002	1
0	6	11	11.1398	1
0	6	15	15.1452	1
0	6	20	20.181	1
0	6	25	25.4016	1
0	6	30	30.1644	1
0	6	35	35.4004	1
0	7	2.8	3.2536	1
0	7	4	4.283999	1
0	7	5	5.198201	1
0	7	8	8.089201	1
0	7	11	11.0306	1
0	7	15	15.1704	1
0	7	20	20.2762	1
0	7	25	25.515	1
0	7	30	30.5942	1
0	7	35	35.6594	1
1	0	2.8	3.4426	1
1	0	4	4.3008	1
1	0	5	5.083402	1
1	0	8	8.0906	1
1	0	11	11.0208	1
1	0	15	15.1186	1
1	0	20	20.1418	1
1	0	25	25.0726	1
1	0	30	30.1196	1
1	0	35	35.4368	1
1	1	2.8	3.4258	1
1	1	4	4.5164	1
1	1	5	5.230401	1
1	1	8	8.089202	1
1	1	11	11.1244	1
1	1	15	15.1648	1
1	1	20	20.286	1
1	1	25	25.298	1
1	1	30	30.289	1
1	1	35	35.3864	1
1	2	2.8	3.3866	1
1	2	4	4.2168	1
1	2	5	5.300401	1
1	2	8	8.2096	1
1	2	11	11.088	1
1	2	15	15.1634	1
1	2	20	20.272	1
1	2	25	25.5262	1
1	2	30	30.149	1
1	2	35	35.5362	1
1	3	2.8	3.371201	1
1	3	4	4.408601	1
1	3	5	5.257001	1
1	3	8	8.115802	1
1	3	11	11.249	1
1	3	15	15.1564	1
1	3	20	20.377	1
1	3	25	25.3526	1
1	3	30	30.5816	1
1	3	35	35.56281	1
1	4	2.8	3.2592	1
1	4	4	4.370801	1
1	4	5	5.209401	1
1	4	8	8.085001	1
1	4	11	10.9158	1
1	4	15	15.0878	1
1	4	20	20.1348	1
1	4	25	25.158	1
1	4	30	30.5312	1
1	4	35	35.9184	1
1	5	2.8	3.4202	1
1	5	4	4.411401	1
1	5	5	5.089002	1
1	5	8	8.117201	1
1	5	11	11.2364	1
1	5	15	15.2754	1
1	5	20	20.1404	1
1	5	25	25.319	1
1	5	30	30.5144	1
1	5	35	35.6202	1
1	6	2.8	3.470601	1
1	6	4	4.317601	1
1	6	5	5.111402	1
1	6	8	8.064001	1
1	6	11	11.0866	1
1	6	15	15.036	1
1	6	20	20.2034	1
1	6	25	25.0628	1
1	6	30	30.2932	1
1	6	35	35.4718	1
1	7	2.8	3.472001	1
1	7	4	4.3092	1
1	7	5	5.090402	1
1	7	8	8.233399	1
1	7	11	11.0166	1
1	7	15	15.1634	1
1	7	20	20.2552	1
1	7	25	25.27	1
1	7	30	30.394	1
1	7	35	35.36679	1
0	0	2.8	4.1286	1
0	0	4	4.851	1
0	0	5	5.7148	1
0	0	8	8.684201	1
0	0	11	11.4926	1
0	0	15	15.4056	1
0	0	20	20.734	1
0	0	25	25.4576	1
0	0	30	30.4388	1
0	0	35	35.8148	1
0	1	2.8	3.4048	1
0	1	4	4.333001	1
0	1	5	5.233201	1
0	1	8	8.157799	1
0	1	11	11.0684	1
0	1	15	15.0276	1
0	1	20	19.9234	1
0	1	25	25.1594	1
0	1	30	29.925	1
0	1	35	35.3948	1
0	2	2.8	2.5256	1
0	2	4	3.8934	1
0	2	5	4.8734	1
0	2	8	7.830199	1
0	2	11	10.976	1
0	2	15	15.0178	1
0	2	20	19.9934	1
0	2	25	25.0908	1
0	2	30	30.0846	1
0	2	35	35.3752	1
0	3	2.8	3.7268	1
0	3	4	4.491201	1
0	3	5	5.3732	1
0	3	8	8.153601	1
0	3	11	11.3484	1
0	3	15	15.3608	1
0	3	20	20.4344	1
0	3	25	25.4492	1
0	3	30	30.5606	1
0	3	35	35.917	1
0	4	2.8	3.560201	1
0	4	4	4.431001	1
0	4	5	5.4082	1
0	4	8	8.314601	1
0	4	11	11.3204	1
0	4	15	15.3608	1
0	4	20	20.6472	1
0	4	25	25.578	1
0	4	30	30.7594	1
0	4	35	35.287	1
0	5	2.8	3.9158	1
0	5	4	4.6088	1
0	5	5	5.5748	1
0	5	8	8.4504	1
0	5	11	11.4562	1
0	5	15	15.295	1
0	5	20	20.237	1
0	5	25	25.298	1
0	5	30	30.387	1
0	5	35	35.6916	1
0	6	2.8	3.480401	1
0	6	4	4.333001	1
0	6	5	5.308801	1
0	6	8	8.212401	1
0	6	11	11.186	1
0	6	15	15.3006	1
0	6	20	20.2706	1
0	6	25	25.4548	1
0	6	30	30.3338	1
0	6	35	35.4508	1
0	7	2.8	3.4496	1
0	7	4	4.2994	1
0	7	5	5.128201	1
0	7	8	8.0444	1
0	7	11	11.2238	1
0	7	15	15.1564	1
0	7	20	20.4568	1
0	7	25	25.5654	1
0	7	30	30.5158	1
0	7	35	35.7224	1
1	0	2.8	3.4398	1
1	0	4	4.171999	1
1	0	5	5.038599	1
1	0	8	8.0668	1
1	0	11	11.0124	1
1	0	15	14.9114	1
1	0	20	20.048	1
1	0	25	25.1608	1
1	0	30	30.1266	1
1	0	35	35.406	1
1	1	2.8	3.5084	1
1	1	4	4.438001	1
1	1	5	5.182801	1
1	1	8	8.155001	1
1	1	11	11.1216	1
1	1	15	15.2278	1
1	1	20	20.2496	1
1	1	25	25.3722	1
1	1	30	30.352	1
1	1	35	35.5096	1
1	2	2.8	3.459401	1
1	2	4	4.307801	1
1	2	5	5.307401	1
1	2	8	8.367801	1
1	2	11	11.109	1
1	2	15	15.2404	1
1	2	20	20.1362	1
1	2	25	25.4968	1
1	2	30	30.261	1
1	2	35	35.53621	1
1	3	2.8	3.4258	1
1	3	4	4.452001	1
1	3	5	5.166001	1
1	3	8	8.257201	1
1	3	11	11.3708	1
1	3	15	15.1438	1
1	3	20	20.489	1
1	3	25	25.2532	1
1	3	30	30.499	1
1	3	35	35.4592	1
1	4	2.8	3.0604	1
1	4	4	4.256	1
1	4	5	5.0162	1
1	4	8	8.122801	1
1	4	11	11.0698	1
1	4	15	15.2306	1
1	4	20	20.2552	1
1	4	25	25.1384	1
1	4	30	30.4388	1
1	4	35	35.6188	1
1	5	2.8	3.416	1
1	5	4	4.352601	1
1	5	5	5.171601	1
1	5	8	8.157801	1
1	5	11	11.1916	1
1	5	15	15.2348	1
1	5	20	20.1194	1
1	5	25	25.312	1
1	5	30	30.4626	1
1	5	35	35.3458	1
1	6	2.8	3.473401	1
1	6	4	4.3036	1
1	6	5	5.152001	1
1	6	8	8.012199	1
1	6	11	11.1076	1
1	6	15	15.162	1
1	6	20	20.1936	1
1	6	25	25.13	1
1	6	30	30.296	1
1	6	35	35.3192	1
1	7	2.8	3.2718	1
1	7	4	4.433801	1
1	7	5	5.140801	1
1	7	8	8.153601	1
1	7	11	11.1412	1
1	7	15	15.148	1
1	7	20	20.2874	1
1	7	25	25.2238	1
1	7	30	30.3366	1
1	7	35	35.4298	1
0	0	2.8	4.095	1
0	0	4	5.0064	1
0	0	5	5.923399	1
0	0	8	8.793401	1
0	0	11	11.5444	1
0	0	15	15.5008	1
0	0	20	20.7046	1
0	0	25	25.4002	1
0	0	30	30.5858	1
0	0	35	35.7	1
0	1	2.8	3.2522	1
0	1	4	4.355401	1
0	1	5	5.227601	1
0	1	8	8.033199	1
0	1	11	11.0628	1
0	1	15	15.0528	1
0	1	20	20.1656	1
0	1	25	24.71	1
0	1	30	30.142	1
0	1	35	35.273	1
0	2	2.8	2.5298	1
0	2	4	3.9802	1
0	2	5	4.937799	1
0	2	8	7.823199	1
0	2	11	11.0012	1
0	2	15	14.868	1
0	2	20	19.943	1
0	2	25	25.179	1
0	2	30	30.3618	1
0	2	35	35.3402	1
0	3	2.8	3.745	1
0	3	4	4.470201	1
0	3	5	5.4236	1
0	3	8	8.269801	1
0	3	11	11.4744	1
0	3	15	15.386	1
0	3	20	20.5464	1
0	3	25	25.508	1
0	3	30	30.765	1
0	3	35	35.8638	1
0	4	2.8	3.542001	1
0	4	4	4.351201	1
0	4	5	5.4096	1
0	4	8	8.296401	1
0	4	11	11.3792	1
0	4	15	15.5148	1
0	4	20	20.4778	1
0	4	25	25.536	1
0	4	30	30.6152	1
0	4	35	35.784	1
0	5	2.8	3.9522	1
0	5	4	4.587801	1
0	5	5	5.639201	1
0	5	8	8.552602	1
0	5	11	11.6158	1
0	5	15	15.3412	1
0	5	20	20.3756	1
0	5	25	25.1762	1
0	5	30	30.317	1
0	5	35	35.6874	1
0	6	2.8	3.595201	1
0	6	4	4.484201	1
0	6	5	5.3746	1
0	6	8	8.171801	1
0	6	11	11.1664	1
0	6	15	15.155	1
0	6	20	20.2888	1
0	6	25	25.3568	1
0	6	30	30.3086	1
0	6	35	35.4242	1
0	7	2.8	3.22	1
0	7	4	4.170599	1
0	7	5	5.149201	1
0	7	8	8.153601	1
0	7	11	11.2868	1
0	7	15	15.0724	1
0	7	20	20.363	1
0	7	25	25.3946	1
0	7	30	30.4976	1
0	7	35	35.5656	1
1	0	2.8	3.467801	1
1	0	4	4.331601	1
1	0	5	5.122602	1
1	0	8	8.072401	1
1	0	11	10.9634	1
1	0	15	15.099	1
1	0	20	20.0788	1
1	0	25	25.1048	1
1	0	30	30.1812	1
1	0	35	35.4676	1
